what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943590590
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323943590621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943597756
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943600941
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323943600951
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943601290
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943601653
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943605216
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1323943605841
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1323943606064
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1323943606141
error,log,,,"Internal Error",1323943606289
error,log,,,"Problems encountered while deleting resources.",1323943606344
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943615135
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323943615154
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323943616347
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323943618413
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1323943619652
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943620656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943621479
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323943621487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943624881
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1323943901733
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943954233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943954270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943956846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943962278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323943996067
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323943996093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944004629
started,bundle,org.eclipse.wst.server.core,1.1.303.v20110816_1717,"org.eclipse.wst.server.core",1323944014749
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1323944014775
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1323944014810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944015751
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323944015876
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944015930
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944017021
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323944017086
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323944017086
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323944021109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944021951
started,bundle,com.google.gdt.eclipse.designer.hosted,2.4.2.r37x201110201837,"com.google.gdt.eclipse.designer.hosted",1323944022426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944022522
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944022534
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323944025194
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1323944026255
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944034773
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944036643
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944042145
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944042464
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1323944043269
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.moveLineUp",1323944043435
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944044249
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944056776
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944057552
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944061841
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323944072438
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323944072615
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.wordPrevious",1323944072961
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944073689
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944074329
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944095856
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944100989
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944104558
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944107811
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944108002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944112278
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944119650
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944124131
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323944124996
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944126965
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944127347
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944131846
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944146126
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323944147757
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944151258
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1323944152823
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1323944153824
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.delete.line",1323944154041
failed,command,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui.format.document",1323944155016
error,log,,,"""Format"" did not complete normally.  Please see the log for more information.",1323944155021
error,log,,,"Overlapping text edits",1323944155024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944155051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944156849
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944157644
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944159198
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944171710
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323944178063
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944189248
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944191708
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323944195939
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944201676
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944203849
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323944207891
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944225143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944258988
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944259016
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944266054
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323944269909
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944280614
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944388374
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944393479
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944393648
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323944393697
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1323944393697
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944395211
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944397723
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323944397835
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.nextEditor",1323944397835
started,bundle,org.eclipse.wb.os,1.2.0.r37x201110191514,"org.eclipse.wb.os",1323944398356
started,bundle,org.eclipse.wb.os.win32,1.2.0.r37x201110191514,"org.eclipse.wb.os.win32",1323944398364
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323944402049
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323944403357
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944410088
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944413933
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944416470
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944419864
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944424215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944428555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944431634
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944432877
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944499223
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944501821
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323944504472
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineStart",1323944504615
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944505217
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944508233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944517626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944525543
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944526213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944588292
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1323944589786
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1323944591335
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944617224
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944683452
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1323944690784
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944691960
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944692200
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944701606
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.text.contentAssist.proposals",1323944713130
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944717152
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1323944733600
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323944734471
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323944738116
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323944770164
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944783960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944839695
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323944853182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945261399
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323945261413
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323945263495
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945281122
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945319460
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323945334326
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945346982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945351995
executed,command,com.google.appengine.eclipse.core,2.4.2.relr37v201110112027,"com.google.appengine.eclipse.core.deployToGoogle",1323945352648
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945352691
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945372766
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945378135
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945488505
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323945488534
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945490207
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945511658
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.properties",1323945511682
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1323945518387
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.buildAutomatically",1323945520173
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945521547
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945522929
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.cleanAction",1323945522940
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945529182
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945530708
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945532259
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945533819
executed,command,com.google.appengine.eclipse.core,2.4.2.relr37v201110112027,"com.google.appengine.eclipse.core.deployToGoogle",1323945534256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945534277
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945553914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945558046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945619463
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323945619792
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323945629744
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1323945629982
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323945634846
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323945641723
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945653412
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945680463
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323945680484
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323945680899
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1323945684695
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1323945685623
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1323945688179
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945702826
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945732398
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945734066
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945735486
executed,command,com.google.appengine.eclipse.core,2.4.2.relr37v201110112027,"com.google.appengine.eclipse.core.deployToGoogle",1323945736518
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945736531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945738823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945741836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945741938
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323945753659
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946436971
activated,view,org.eclipse.ui.navigator.resources,3.4.300.I20110421-1800,"org.eclipse.ui.navigator.ProjectExplorer",1323946436987
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946444836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946467391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946473375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946477721
error,log,,,"Referenced part does not exist yet: org.eclipse.ui.views.TaskList.",1323946482774
opened,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323946482892
opened,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1323946482966
started,bundle,ecobertura.core,0.9.8.201007202152,"ecobertura.core",1323946483176
started,bundle,ecobertura.ui,0.9.8.201007202152,"ecobertura.ui",1323946483212
opened,view,ecobertura.ui,0.9.8.201007202152,"ecobertura.ui.views.session.CoverageSessionView",1323946483282
opened,view,org.eclipse.mylyn.tasks.ui,3.6.4.v20111117-0100,"org.eclipse.mylyn.tasks.ui.views.tasks",1323946483508
activated,perspective,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1323946483558
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1323946483592
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.perspectives.showPerspective",1323946483636
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.JavaPerspective",1323946483636
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1323946486421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1323946511208
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.I20110201-0800,"org.eclipse.ui.views.properties.tabbed",1323946521632
started,bundle,org.eclipse.jpt.common.ui,1.0.0.v201104120000,"org.eclipse.jpt.common.ui",1323946521645
opened,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1323946521736
activated,editor,org.eclipse.jpt.jpa.ui,3.0.1.v201108080010,"org.eclipse.jpt.jpa.ui.internal.editors.PersistenceEditor",1323946521780
